ID,名刺画像ファイル名（表）,名刺画像ファイル名（裏）,回答日時,テスト回答,Q.01_社員CD（8桁）,Q.02_お客様の主な業界,Q.03_打ち合わせ種類（複数選択可）,Q.04_【打合せ内容】フリー入力,Q.05_【打合せ内容】イメージ図・ポンチ絵,Q.06_【打合せ内容】緊急度（複数選択可）,Q.07_【打合せ内容】営業フォロー担当者（例：支店名＋営業氏名）,Q.08_【案件情報】案件名（ライン名・装置名など）,Q.09_【案件情報】必要時期(見込時期),Q.10_【案件情報】案件種別,Q.11_【案件情報】開発要望（THKに対する新製品の開発要望があればチェックを入れてください。）,Q.12_カタログの請求：総合,Q.13_カタログ請求：要素部品,Q.14_カタログ請求：事業開発,Q.15_カタログ請求：IMT,Q.16_カタログの請求：フリー入力(上記カタログ以外の場合)
1057,0008000091_00405_1.jpg,0008000091_00405_2.jpg,2025/4/11 11:23,通常回答,11019146,電気/電子部品,要素部品/アクチュエータ,"電子材料が入った袋の搬送を自動化検討中。
重量30kg程。
アクチュエータを主にご紹介済み。
これから具体的設計に入られると思われますので、フォローお願い致します。",手書きデータ,営業打合せ希望(客先要望),浜松支店 武田和大,,1年以内,開発（試作）,,,,,,
1058,0008000091_00406_1.jpg,,2025/4/11 11:23,通常回答,11086712,食品/薬品/化粧品,要素部品,"6月に食品衛生法が変わるために、社内設備の部品等を検討のため来場
アイスクリーム、製造",手書きデータ,カタログ希望、情報収集,,,,,,直動総合ｶﾀﾛｸﾞ / 515J,,,,
1059,0008000091_00407_1.jpg,0008000091_00407_2.jpg,2025/4/11 11:24,通常回答,1071,一般産業機械,要素部品/新製品(RT),"減速機の設計
クロスローラーリング
組付セミナーに興味あり
",手書きデータ,営業打合せ希望(THK要望),,,,,,,,,,
1060,0008000091_00408_1.jpg,,2025/4/11 11:24,通常回答,11081019,一般産業機械,要素部品/アクチュエータ,駆動はIAIロボシリンダーが使いやすい、選定も含め多く採用している,手書きデータ,挨拶・売込み,,,,,,,,,,
1061,0008000091_00409_1.jpg,,2025/4/11 11:25,通常回答,1103073,電気/電子部品,要素部品,ヤマザキマザック向けパレットの旋回にクロスローリングを検討中。ワーク重量は1t,手書きデータ,説明員判断でフォローが必要,豊田支店,,それ以降,今回限り,,直動総合ｶﾀﾛｸﾞ / 515J,,,,ならいハンドのカタログ
1062,0008000091_00410_1.jpg,0008000091_00410_2.jpg,2025/4/11 11:31,通常回答,11018559,一般産業機械,アクチュエータ/SIGNAS,"KRの特徴をご説明。
その後、シグナスのご説明。
シグナスに関心あり。
試走などのお話をさせて頂きました。
この方は担当じゃないので、担当に声掛けしときますとのこと。
テープレスの簡易性にご興味。
担当じゃないので具体的案件としてはお持ちじゃない",手書きデータ,営業打合せ希望(THK要望),豊田支店　奥田彰郎,,,今回限り,,,,,,わ
1063,0008000091_00411_1.jpg,,2025/4/11 11:31,通常回答,11012066,その他,要素部品,"要素部品開発アイディア（案件外）
※本件は正式な案件ではなく、将来的な可能性を見据えたアイディアの記録です。

【背景】
成松さんは、乗用車における“乗り味”に関わる先進開発に取り組んでいる。
※“乗り味”とは、アクセル・ブレーキ・ハンドルなどを通じた人と車との力のやり取りに関わる感覚的な性能。

【相談内容】
成松さんより、「ボールねじにおいて、リードを途中で変えることでトルク変動を起こせないか」との相談を受けた。

【技術的見解】
この構造は実現が難しいことを説明し、成松さんにもその点はご理解いただいた。

【試作検討】
社内試作として、カム機構を用いた可変トルク機構を製作。ただし、転がり機構ではないため、耐久性に課題あり。
",手書きデータ,説明員判断でフォローが必要,,,それ以降,開発（試作）,開発要望あり,,,,,
1064,0008000091_00412_1.jpg,0008000091_00412_2.jpg,2025/4/11 11:33,通常回答,1071,一般産業機械,要素部品/アクチュエータ,ライナーユニット　4月以降に再度検討開始するとの事,手書きデータ,営業打合せ希望(THK要望),大阪支店　篠原係長,ライナーユニット,,開発（試作）,,,,,,
1065,0008000091_00413_1.jpg,,2025/4/11 11:33,通常回答,11099084,食品/薬品/化粧品,新製品(RT)/該当なし,"厨房関係の装置を開発してるメーカーさん。
洗浄機のベアリング回転ベアリング系がすぐグリスが流れてしまって破損する。それに対して何か提案をいただきたいとのことです。カタログ希望です。",手書きデータ,営業打合せ希望(THK要望)/カタログ希望、情報収集,,,,,,,,,,
1068,0008000091_00414_1.jpg,,2025/4/11 11:38,通常回答,11024080,商社,要素部品/アクチュエータ,来週、月曜のダイドーに関する挨拶,手書きデータ,挨拶・売込み,,,,,,,,,,
1071,0008000091_00415_1.jpg,,2025/4/11 11:42,通常回答,11091650,輸送機器（自動車等）,要素部品,,手書きデータ,カタログ希望、情報収集,,LINEで使用するガイドが異物で破損する。困っている。そのため、情報収集に来た。,,,,,,,,
1072,0008000091_00416_1.jpg,0008000091_00416_2.jpg,2025/4/11 11:43,通常回答,11016087,一般産業機械,アクチュエータ/VTS･GLM,"搬送系の設備設計を担当
現在IAIを使用した設備を設計中。
3軸制御をしたい為IAIで検討。
SKRの特徴、優位性説明。
必要に応じてフォローお願いします。",手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
1073,,,2025/4/11 11:43,通常回答,1101106,FAロボット製造業,アクチュエータ,"情報収集のため来場。
KSFに興味あり。高速で動かせるアクチュエーターに興味あり。
カタログはお渡し済み。",手書きデータ,カタログ希望、情報収集,,,,,,,,,,
1074,0008000091_00418_1.jpg,0008000091_00418_2.jpg,2025/4/11 11:45,通常回答,11086712,その他,アクチュエータ,"KSF興味あり
カタログ配布済",手書きデータ,カタログ希望、情報収集,,,,,,,,,,
1075,0008000091_00419_1.jpg,,2025/4/11 11:47,通常回答,11090010,医療,要素部品/アクチュエータ,"シリンジ装置のメーカーとなります。
装置全体の軽量化について課題を抱えております。
LMガイドボールねじを一体化したKRについて興味を示しております。
他にシリンジユニットのカタログを紹介いただきたいです。",手書きデータ,説明員判断でフォローが必要,,,それ以降,開発（試作）,,,,,LMｶﾞｲﾄﾞｱｸﾁｭｴｰﾀ KR-RL 左右ねじ仕様 / L-68,
1076,0008000091_00420_1.jpg,,2025/4/11 11:48,通常回答,11090010,医療,要素部品/アクチュエータ,"シリンジ装置のメーカーとなります。
装置全体の軽量化について課題を抱えております。
LMガイドボールねじを一体化したKRについて興味を示しております。
他にシリンジユニットのカタログを紹介いただきたいです。",手書きデータ,説明員判断でフォローが必要,,,それ以降,開発（試作）,,,,,LMｶﾞｲﾄﾞｱｸﾁｭｴｰﾀ KR-RL 左右ねじ仕様 / L-68,
1078,0008000091_00421_1.jpg,,2025/4/11 11:51,通常回答,11090010,半導体/液晶,要素部品/新製品(SPH),"マウンター開発を担当する4名で来場いただきました、
そのうちの西田様から競合を使用しているであろう、リニアガイドに動きの引っかかりがあることを問題視しております。
8条ガイドに興味を示しておられますので、製品紹介をお願いいたします、",手書きデータ,説明員判断でフォローが必要,,,それ以降,開発（試作）,,,,,,
1080,0008000091_00422_1.jpg,0008000091_00422_2.jpg,2025/4/11 11:51,通常回答,11006507,一般産業機械,ﾕﾆｯﾄ(精密ｽﾃｰｼﾞ・ﾋﾟｴｿﾞｽﾃｰｼﾞ),高精度の調査検討中,手書きデータ,説明員判断でフォローが必要,IMT矢崎,梱包機からの発展,,,,,,,,ピエゾステージのカタログ希望
1082,0008000091_00423_1.jpg,,2025/4/11 11:54,通常回答,11005060,一般産業機械,要素部品,"搬送装置の検討をこれから行なっていく。
今まで治具の設計しかしたことがないため、選定を手伝ってほしい。",手書きデータ,営業打合せ希望(THK要望),金沢支店 池田佳之,,,,,,,,,
1084,0008000091_00424_1.jpg,,2025/4/11 11:55,通常回答,11005060,一般産業機械,要素部品,"搬送装置の検討をこれから行なっていく。
今まで治具の設計しかしたことがないため、選定を手伝ってほしい。",手書きデータ,営業打合せ希望(THK要望),金沢支店 池田佳之,,,,,,,,,
1085,0008000091_00425_1.jpg,,2025/4/11 11:55,通常回答,11005060,一般産業機械,要素部品,"搬送装置の検討をこれから行なっていく。
今まで治具の設計しかしたことがないため、選定を手伝ってほしい。",手書きデータ,営業打合せ希望(THK要望),金沢支店 池田佳之,,,,,,,,,
1086,0008000091_00426_1.jpg,,2025/4/11 11:55,通常回答,11018559,一般産業機械,アクチュエータ,"27年に立体倉庫を作る計画あり。
ラフな位置決め、安い製品を希望。
ストロークは5mとか出来たら嬉しい。
とはいえ、仕様は未定なので、出来るストローク、出来る精度を調べて、装置仕様としていくとのこと。
一度、アクチュエーター、ガイド、ねじなどの単品含めて、THK製品の商品群をご紹介させて欲しいと説明。→是非とのこと。",手書きデータ,営業打合せ希望(THK要望),豊田支店　奥田彰郎,立体倉庫,それ以降,今回限り,,,,,,
1087,0008000091_00427_1.jpg,,2025/4/11 11:55,通常回答,11005060,一般産業機械,要素部品,"搬送装置の検討をこれから行なっていく。
今まで治具の設計しかしたことがないため、選定を手伝ってほしい。",手書きデータ,営業打合せ希望(THK要望),金沢支店 池田佳之,,,,,,,,,
1088,0008000091_00428_1.jpg,,2025/4/11 11:58,通常回答,11019119,一般産業機械,アクチュエータ/SIGNAS,"エンジン向け圧力センサーの製造工程の自動化をソリューションで提案して欲しい。
製品搬送を人から自動化
ワーク70kg
リフター　AGVなどの需要あり",手書きデータ,営業打合せ希望(客先要望),,,,今回限り,,,,,,
1089,0008000091_00429_1.jpg,,2025/4/11 11:58,通常回答,11084761,一般産業機械,要素部品,総合カタログの発送を希望しています,手書きデータ,カタログ希望、情報収集,,,,,,会社案内 / 50-30/電動ｱｸﾁｭｴｰﾀ総合ｶﾀﾛｸﾞ / 612J,,,,
1091,0008000091_00430_1.jpg,,2025/4/11 12:02,通常回答,11005060,一般産業機械,要素部品,"搬送装置の検討をこれから行なっていく。
今まで治具の設計しかしたことがないため、選定を手伝ってほしい。",手書きデータ,営業打合せ希望(THK要望),金沢支店 池田佳之,,,,,,,,,
1092,0008000091_00431_1.jpg,,2025/4/11 12:03,通常回答,11093153,工作機械,要素部品,"RU 
3年程度先で小型割り出し装置構想検討。U500搭載を想定",手書きデータ,説明員判断でフォローが必要,,,それ以降,開発（試作）,,,,,,
1094,0008000091_00432_1.jpg,0008000091_00432_2.jpg,2025/4/11 12:07,通常回答,11093171,一般産業機械,該当なし,"コンテナ移載機に興味あり
カタログ化されているものはないけれど
特殊で製作することは可能と説明

お客様のイメージとしては
完成された製品と思われたようです

KRのカタログ渡し済み
",手書きデータ,説明員判断でフォローが必要,,,それ以降,今回限り,,,,,,
1097,0008000091_00433_1.jpg,,2025/4/11 12:07,通常回答,11081019,一般産業機械,要素部品/アクチュエータ,治具を作っている会社だが搬送部分も今後力を入れていく　要素部品とＫＲを紹介,手書きデータ,挨拶・売込み,,,,,,,,,,
1098,0008000091_00434_1.jpg,,2025/4/11 12:07,通常回答,11081019,一般産業機械,要素部品/アクチュエータ,治具を作っている会社だが搬送部分も今後力を入れていく　要素部品とＫＲを紹介,手書きデータ,挨拶・売込み,,,,,,,,,,
1099,0008000091_00435_1.jpg,,2025/4/11 12:08,通常回答,11081019,一般産業機械,要素部品/アクチュエータ,治具を作っている会社だが搬送部分も今後力を入れていく　要素部品とＫＲを紹介,手書きデータ,挨拶・売込み,,,,,,,,,,
1100,0008000091_00436_1.jpg,,2025/4/11 12:10,通常回答,11019119,一般産業機械,SIGNAS,agvを探されていた。,手書きデータ,説明員判断でフォローが必要,,,1年以内,今回限り,,,,,,
1101,0008000091_00437_1.jpg,,2025/4/11 12:10,通常回答,11081019,一般産業機械,要素部品/アクチュエータ,治具を作っている会社だが搬送部品も今後取り組んんでいく要素部品とＫＲを紹介,手書きデータ,挨拶・売込み,,,,,,,,,,
1103,0008000091_00438_1.jpg,,2025/4/11 12:17,通常回答,11498189,輸送機器（自動車等）,該当なし,デンソーインバーター等の設備が急に止まり仕事が薄くなってきたとの事。トヨタ全個体の設備のにも関わっている様子,手書きデータ,カタログ希望、情報収集,,,,,,,,,,
1104,0008000091_00439_1.jpg,,2025/4/11 12:18,通常回答,11003073,SIer,該当なし,,手書きデータ,挨拶・売込み,,,それ以降,,,,,,,
1105,0008000091_00440_1.jpg,,2025/4/11 12:19,通常回答,11003073,SIer,該当なし,,手書きデータ,挨拶・売込み,,,それ以降,,,,,,,
1106,0008000091_00441_1.jpg,,2025/4/11 12:20,通常回答,11018559,一般産業機械,アクチュエータ/該当なし,"左右ねじKRとPRSハンドのご紹介。
お客様はPRSを目当てにしてたとのこと。
具体的案件あり。開発案件。予算はこれから。
チューブを押し、中の接着剤などを押し出す動作にPRSを検討。
ファナックロボットにハンドを持たせる。
上記動作に対して、左右ねじKRもご紹介。
PRSハンドの試把持など、デモ機持ち込みの話もさせて頂いた",手書きデータ,営業打合せ希望(THK要望),豊田支店　奥田彰郎,,3ヶ月以内,開発（試作）,,,,,,
